,MonthlyCharges,TotalCharges,Churn,Age,customer lifetime value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1 - 12,tenure_group_13 - 24,tenure_group_25 - 36,tenure_group_37 - 48,tenure_group_49 - 60,tenure_group_61 - 72
2247,19.65,830.25,0,49,52.380045696877374,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2248,54.45,1588.7,0,22,145.14470677837014,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2249,70.5,829.3,0,29,187.92840822543792,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2250,20.1,302.45,0,30,53.57958872810358,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2251,69.35,712.25,0,28,184.86290936785983,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2252,19.8,1336.65,0,39,52.779893373952774,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2253,74.4,5360.75,0,49,198.32444782939834,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2254,93.05,6735.05,0,28,248.03884234577302,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2255,51.2,51.2,0,52,136.48134044173648,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2256,65.6,1010.0,0,33,174.86671744097484,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2257,80.55,4847.05,0,53,214.71820258948972,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2258,52.7,3019.7,0,62,140.47981721249047,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2259,20.85,161.65,0,40,55.578827113480585,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2260,80.1,217.55,1,23,213.5186595582635,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2261,52.15,2583.75,0,53,139.01370906321398,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2262,80.2,146.05,1,35,213.7852246763138,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2263,98.15,567.45,1,58,261.63366336633663,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2264,114.95,7711.25,0,63,306.4166031987814,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2265,112.95,1384.75,1,27,301.0853008377761,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2266,104.45,5481.25,0,31,278.4272658035034,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2267,113.65,8124.2,0,64,302.951256664128,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2268,20.6,827.3,0,47,54.91241431835491,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2269,70.9,70.9,1,35,188.994668697639,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2270,86.85,220.95,1,48,231.5118050266565,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2271,91.55,3673.6,0,21,244.04036557501902,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2272,49.85,49.85,0,45,132.88271134805788,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2273,19.8,576.65,0,39,52.779893373952774,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
2274,99.85,2331.3,1,21,266.16527037319116,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2275,74.5,74.5,1,22,198.59101294744858,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2276,104.15,4495.65,0,45,277.6275704493526,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2277,109.15,6941.2,1,23,290.95582635186594,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2278,48.2,340.35,0,42,128.4843869002285,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2279,25.1,1789.9,0,56,66.9078446306169,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2280,100.15,908.55,0,54,266.96496572734196,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2281,65.2,1043.35,1,46,173.8004569687738,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2282,99.5,6822.15,1,53,265.23229246001523,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2283,71.55,71.55,1,29,190.72734196496572,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2284,55.9,157.55,0,42,149.009900990099,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2285,93.9,5029.2,1,26,250.3046458492003,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2286,64.4,581.7,0,28,171.66793602437167,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2287,108.4,7318.2,1,33,288.956587966489,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2288,85.3,420.45,0,31,227.38004569687735,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2289,107.45,7576.7,0,29,286.4242193450114,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2290,48.75,633.4,1,57,129.95049504950492,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2291,85.65,321.65,1,29,228.31302361005334,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2292,91.3,4965.0,0,30,243.37395277989333,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2293,85.95,6151.9,0,53,229.1127189642041,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2294,106.7,1253.9,1,47,284.4249809596344,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2295,25.15,25.15,1,63,67.04112718964204,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2296,45.2,45.2,0,31,120.4874333587205,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2297,110.35,5893.15,1,31,294.15460776846913,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2298,79.2,5420.65,0,63,211.1195734958111,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2299,55.5,2627.35,0,34,147.94364051789793,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2300,103.25,5037.55,1,43,275.22848438690016,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2301,90.25,743.75,0,52,240.57501904036556,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2302,91.25,6589.6,0,41,243.2406702208682,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2303,47.8,92.45,1,44,127.4181264280274,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2304,100.9,6733.15,0,46,268.96420411271896,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2305,97.7,3410.0,0,53,260.43412033511044,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2306,69.85,199.85,0,39,186.1957349581112,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2307,65.6,593.3,0,34,174.86671744097484,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2308,104.65,7288.4,0,52,278.96039603960395,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2309,90.45,5229.8,0,55,241.1081492764661,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2310,63.7,4464.8,0,45,169.8019801980198,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2311,104.5,5068.05,0,43,278.56054836252855,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2312,20.1,401.85,0,51,53.57958872810358,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2313,104.3,4451.85,0,25,278.02741812642796,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2314,93.25,6688.95,0,42,248.57197258187355,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2315,73.45,2661.1,0,22,195.79207920792078,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2316,20.7,73.05,0,21,55.17897943640518,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2317,25.25,1211.65,0,54,67.3076923076923,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2318,100.5,7030.65,0,50,267.8979436405179,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2319,90.6,1020.2,0,57,241.50799695354146,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2320,89.4,5597.65,0,25,238.3092155369383,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2321,95.45,6223.3,0,27,254.43640517897944,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2322,20.45,1024.65,0,27,54.51256664127951,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2323,98.6,2933.2,1,24,262.8332063975628,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2324,83.05,1258.3,1,26,221.38233054074635,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2325,19.95,82.9,0,34,53.179741051028174,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2326,109.15,7789.6,0,54,290.95582635186594,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2327,85.7,2067.0,0,24,228.44630616907844,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2328,102.05,3452.55,0,33,272.02970297029697,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2329,94.7,5468.95,0,57,252.43716679360242,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2330,64.4,1802.15,0,64,171.66793602437167,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2331,26.8,733.55,0,21,71.43945163747144,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2332,66.05,3021.45,0,56,176.06626047220104,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2333,65.2,3687.85,0,19,173.8004569687738,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2334,85.05,1391.15,0,39,226.7136329017517,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2335,55.8,274.35,0,34,148.74333587204873,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2336,70.4,1214.05,1,61,187.66184310738768,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2337,104.75,5510.65,1,33,279.2269611576542,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2338,19.95,1322.85,0,55,53.179741051028174,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2339,94.25,1973.75,1,30,251.23762376237624,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2340,45.0,2196.3,0,21,119.95430312261995,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2341,114.9,7843.55,0,51,306.28332063975625,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2342,106.4,3211.9,0,37,283.6252856054836,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2343,46.1,130.15,0,20,122.88651942117288,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2344,39.7,692.35,0,19,105.82635186595584,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2345,20.05,85.5,0,36,53.44630616907845,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2346,95.75,6849.4,0,34,255.2361005331302,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2347,24.4,203.95,0,30,65.04188880426504,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2348,33.6,2117.2,0,35,89.56587966488956,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2349,90.45,6565.85,0,49,241.1081492764661,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2350,84.0,424.75,0,40,223.9146991622239,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2351,67.4,3306.85,0,53,179.66488956587966,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2352,19.7,168.9,0,29,52.513328255902515,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2353,80.35,253.8,0,51,214.18507235338916,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2354,19.6,197.4,0,49,52.24676313785225,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2355,54.2,3838.2,0,30,144.4782939832445,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2356,45.2,2065.15,0,42,120.4874333587205,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2357,75.1,5064.45,0,27,200.19040365575017,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2358,19.7,1140.05,0,47,52.513328255902515,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2359,72.75,2447.45,0,64,193.9261233815689,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2360,20.05,1263.9,0,42,53.44630616907845,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2361,45.95,45.95,1,24,122.48667174409749,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2362,39.2,1838.15,0,20,104.4935262757045,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2363,44.75,44.75,0,36,119.28789032749427,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2364,82.65,1185.0,0,34,220.31607006854532,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2365,93.9,1743.9,0,37,250.3046458492003,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2366,70.15,70.15,1,38,186.995430312262,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2367,85.55,85.55,1,25,228.046458492003,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2368,117.15,8529.5,0,27,312.2810357958873,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2369,99.25,6549.45,0,54,264.5658796648895,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2370,112.55,7806.5,0,48,300.019040365575,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2371,25.7,25.7,0,59,68.5072353389185,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2372,90.3,6287.3,0,47,240.7083015993907,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2373,49.4,3251.85,0,62,131.68316831683168,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2374,19.4,50.6,0,43,51.7136329017517,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2375,109.7,7904.25,0,62,292.4219345011424,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
2376,61.25,729.95,0,29,163.27113480578825,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
2377,55.3,2654.05,0,36,147.41051028179737,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2378,70.3,2416.55,1,25,187.3952779893374,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2379,106.35,3520.75,1,55,283.4920030464585,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2380,103.75,5969.95,0,42,276.56130997715155,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2381,19.5,226.8,0,20,51.980198019801975,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2382,39.5,1082.75,0,40,105.2932216298553,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
2383,26.05,565.75,0,31,69.44021325209444,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2384,91.05,4370.75,0,63,242.7075399847677,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2385,29.65,90.05,0,64,79.03655750190403,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2386,50.2,2169.4,0,42,133.8156892612338,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2387,105.3,550.6,0,61,280.6930693069307,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2388,55.45,55.45,0,30,147.8103579588728,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2389,85.45,6300.85,0,34,227.77989337395277,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2390,19.8,160.05,0,54,52.779893373952774,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2391,59.25,436.6,0,28,157.93983244478292,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2392,90.7,1781.35,0,39,241.77456207159176,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2393,103.7,3467.0,1,44,276.4280274181264,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2394,79.05,5552.5,0,41,210.7197258187357,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2395,90.7,2835.5,0,31,241.77456207159176,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2396,95.0,3591.25,0,49,253.23686214775321,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2397,88.35,88.35,1,40,235.51028179741047,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2398,30.25,63.75,0,54,80.63594821020564,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2399,49.85,617.15,0,28,132.88271134805788,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2400,93.0,870.25,0,31,247.90555978674786,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2401,54.55,601.25,0,36,145.4112718964204,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2402,19.7,111.65,0,60,52.513328255902515,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2403,84.8,6046.1,0,43,226.047220106626,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2404,94.45,3923.8,0,58,251.77075399847675,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2405,94.2,777.3,1,51,251.1043412033511,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2406,96.25,512.45,1,51,256.5689261233816,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2407,70.7,141.45,1,50,188.46153846153845,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2408,20.85,892.15,0,35,55.578827113480585,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2409,60.0,1682.05,0,37,159.93907083015992,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2410,80.45,3398.9,0,34,214.45163747143943,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2411,84.95,4984.85,0,41,226.4470677837014,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2412,33.55,1445.3,1,34,89.43259710586442,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2413,49.65,305.55,0,49,132.34958111195735,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2414,20.2,507.9,0,47,53.84615384615384,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2415,94.55,3640.45,1,32,252.03731911652702,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2416,100.5,2673.45,0,39,267.8979436405179,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2417,35.75,389.8,0,41,95.29702970297029,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2418,86.45,2401.05,0,53,230.44554455445544,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2419,53.8,651.55,0,44,143.4120335110434,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2420,38.55,156.1,0,30,102.76085300837775,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2421,39.9,2796.35,0,64,106.35948210205635,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2422,70.05,70.05,0,33,186.7288651942117,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2423,20.1,407.05,0,27,53.57958872810358,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2424,112.95,6465.0,1,37,301.0853008377761,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2425,20.3,511.25,0,25,54.11271896420411,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2426,35.65,646.05,0,53,95.03046458492001,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2427,35.9,35.9,1,22,95.69687738004568,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2428,99.25,3777.15,1,59,264.5658796648895,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2429,82.95,4903.15,0,58,221.11576542269611,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2430,55.65,1653.85,0,54,148.34348819497333,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2431,24.45,47.5,1,42,65.17517136329018,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2432,25.2,1306.3,0,49,67.17440974866717,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2433,50.8,463.6,0,26,135.4150799695354,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2434,19.65,60.65,0,51,52.380045696877374,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2435,59.8,824.85,0,46,159.4059405940594,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2436,73.55,2094.65,0,29,196.05864432597102,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2437,61.4,438.9,0,31,163.67098248286365,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2438,103.35,847.3,1,49,275.4950495049505,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2439,19.9,329.75,0,27,53.04645849200304,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
2440,19.45,674.55,0,62,51.84691546077684,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2441,81.5,162.55,0,24,217.25057121096722,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2442,84.8,546.95,1,39,226.047220106626,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2443,109.55,7887.25,0,51,292.022086824067,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
